14.300000	-0.154745	-0.029540	0.027578
14.400000	-0.154549	-0.045457	0.027571
14.500000	-0.152760	-0.061594	0.027569
14.600000	-0.149358	-0.077794	0.027574
14.700000	-0.144336	-0.093897	0.027585
14.800000	-0.137705	-0.109739	0.027601
14.900000	-0.129491	-0.125155	0.027624
15.000000	-0.119738	-0.139982	0.027653
15.100000	-0.108505	-0.154055	0.027688
15.200000	-0.095868	-0.167216	0.027729
15.300000	-0.081920	-0.179311	0.027776
15.400000	-0.066766	-0.190193	0.027827
15.500000	-0.050530	-0.199723	0.027884
15.600000	-0.033346	-0.207771	0.027946
15.700000	-0.015363	-0.214223	0.028011
15.800000	0.003258	-0.218972	0.028080
15.900000	0.022347	-0.221931	0.028152
16.000000	0.041725	-0.223025	0.028227
16.100000	0.061205	-0.222198	0.028304
16.200000	0.080594	-0.219411	0.028381
16.300000	0.099697	-0.214642	0.028459
16.400000	0.118316	-0.207892	0.028537
16.500000	0.136251	-0.199179	0.028613
16.600000	0.153308	-0.188542	0.028688
16.700000	0.169293	-0.176039	0.028759
16.800000	0.184021	-0.161750	0.028827
16.900000	0.197313	-0.145774	0.028890
17.000000	0.209002	-0.128230	0.028948
17.100000	0.218930	-0.109253	0.029000
17.200000	0.226955	-0.088999	0.029045
17.300000	0.232951	-0.067638	0.029082
17.400000	0.236806	-0.045358	0.029111
17.500000	0.238431	-0.022357	0.029132
17.600000	0.237753	0.001150	0.029143
17.700000	0.234724	0.024943	0.029144
17.800000	0.229315	0.048789	0.029136
17.900000	0.221523	0.072453	0.029118
18.000000	0.211366	0.095692	0.029089
18.100000	0.198888	0.118264	0.029051
18.200000	0.184156	0.139927	0.029002
18.300000	0.167263	0.160441	0.028945
18.400000	0.148325	0.179574	0.028878
18.500000	0.127480	0.197100	0.028803
18.600000	0.104889	0.212805	0.028720
18.700000	0.080737	0.226486	0.028630
18.800000	0.055225	0.237957	0.028534
18.900000	0.028576	0.247048	0.028432
19.000000	0.001028	0.253612	0.028327
19.100000	-0.027166	0.257519	0.028218
19.200000	-0.055739	0.258665	0.028106
19.300000	-0.084417	0.256971	0.027994
19.400000	-0.112913	0.252384	0.027882
19.500000	-0.140940	0.244878	0.027771
19.600000	-0.168205	0.234458	0.027662
19.700000	-0.194417	0.221154	0.027557
19.800000	-0.219288	0.205030	0.027456
19.900000	-0.242536	0.186176	0.027360
20.000000	-0.263890	0.164715	0.027271
20.100000	-0.283088	0.140797	0.027189
20.200000	-0.299887	0.114600	0.027115
20.300000	-0.314058	0.086330	0.027050
20.400000	-0.325397	0.056220	0.026995
20.500000	-0.333718	0.024523	0.026950
20.600000	-0.338865	-0.008481	0.026916
20.700000	-0.340709	-0.042494	0.026894
20.800000	-0.339149	-0.077203	0.026883
20.900000	-0.334117	-0.112276	0.026884
21.000000	-0.325578	-0.147372	0.026898
21.100000	-0.313530	-0.182140	0.026925
21.200000	-0.298009	-0.216225	0.026964
21.300000	-0.279083	-0.249269	0.027016
21.400000	-0.256857	-0.280917	0.027081
21.500000	-0.231474	-0.310816	0.027158
21.600000	-0.203108	-0.338626	0.027247
21.700000	-0.171970	-0.364016	0.027348
21.800000	-0.138303	-0.386673	0.027461
21.900000	-0.102382	-0.406304	0.027584
22.000000	-0.064510	-0.422636	0.027717
22.100000	-0.025018	-0.435427	0.027859
22.200000	0.015739	-0.444460	0.028009
22.300000	0.057384	-0.449553	0.028167
22.400000	0.099522	-0.450558	0.028330
22.500000	0.141745	-0.447364	0.028498
22.600000	0.183632	-0.439900	0.028668
22.700000	0.224755	-0.428136	0.028840
22.800000	0.264684	-0.412082	0.029012
22.900000	0.302991	-0.391795	0.029181
23.000000	0.339253	-0.367373	0.029347
23.100000	0.373055	-0.338958	0.029506
23.200000	0.404001	-0.306737	0.029658
23.300000	0.431709	-0.270938	0.029799
23.400000	0.455822	-0.231831	0.029928
23.500000	0.476013	-0.189726	0.030043
23.600000	0.491981	-0.144971	0.030143
23.700000	0.503464	-0.097947	0.030224
23.800000	0.510236	-0.049070	0.030287
23.900000	0.512114	0.001217	0.030328
24.000000	0.508960	0.052447	0.030348
24.100000	0.500680	0.104130	0.030346
24.200000	0.487233	0.155760	0.030320
24.300000	0.468625	0.206820	0.030270
24.400000	0.444916	0.256784	0.030197
24.500000	0.416218	0.305128	0.030101
24.600000	0.382695	0.351326	0.029982
24.700000	0.344564	0.394866	0.029842
24.800000	0.302093	0.435245	0.029682
24.900000	0.255601	0.471983	0.029505
25.000000	0.205452	0.504623	0.029310
25.100000	0.152058	0.532737	0.029102
25.200000	0.095874	0.555934	0.028882
25.300000	0.037393	0.573861	0.028653
25.400000	-0.022859	0.586208	0.028416
25.500000	-0.084321	0.592715	0.028176
25.600000	-0.146410	0.593174	0.027933
25.700000	-0.208521	0.587430	0.027692
25.800000	-0.270033	0.575390	0.027453
25.900000	-0.330317	0.557017	0.027220
26.000000	-0.388741	0.532341	0.026995
26.100000	-0.444675	0.501452	0.026779
26.200000	-0.497498	0.464506	0.026575
26.300000	-0.546606	0.421724	0.026385
26.400000	-0.591417	0.373389	0.026209
26.500000	-0.631377	0.319848	0.026051
26.600000	-0.665967	0.261509	0.025910
26.700000	-0.694708	0.198835	0.025788
26.800000	-0.717171	0.132346	0.025687
26.900000	-0.732974	0.062614	0.025607
27.000000	-0.741796	-0.009744	0.025549
27.100000	-0.743377	-0.084070	0.025514
27.200000	-0.737521	-0.159668	0.025502
27.300000	-0.724104	-0.235815	0.025515
27.400000	-0.703074	-0.311763	0.025552
27.500000	-0.674453	-0.386747	0.025614
27.600000	-0.638340	-0.459994	0.025700
27.700000	-0.594911	-0.530727	0.025813
27.800000	-0.544419	-0.598179	0.025950
27.900000	-0.487196	-0.661594	0.026113
28.000000	-0.423648	-0.720238	0.026300
28.100000	-0.354254	-0.773406	0.026513
28.200000	-0.279565	-0.820432	0.026750
28.300000	-0.200197	-0.860695	0.027010
28.400000	-0.116828	-0.893626	0.027292
28.500000	-0.030195	-0.918713	0.027596
28.600000	0.058917	-0.935513	0.027919
28.700000	0.149676	-0.943654	0.028261
28.800000	0.241216	-0.942841	0.028619
28.900000	0.332638	-0.932862	0.028990
29.000000	0.423025	-0.913591	0.029371
29.100000	0.511447	-0.884993	0.029760
29.200000	0.596970	-0.847123	0.030153
29.300000	0.678667	-0.800133	0.030544
29.400000	0.755626	-0.744268	0.030931
29.500000	0.826960	-0.679869	0.031307
29.600000	0.891816	-0.607371	0.031668
29.700000	0.949386	-0.527300	0.032008
29.800000	0.998916	-0.440271	0.032321
29.900000	1.039711	-0.346984	0.032602
30.000000	1.071149	-0.248217	0.032844
30.100000	1.092686	-0.144826	0.033043
30.200000	1.103865	-0.037730	0.033193
30.300000	1.104318	0.072091	0.033290
30.400000	1.093780	0.183604	0.033330
30.500000	1.072087	0.295736	0.033311
30.600000	1.039182	0.407381	0.033232
30.700000	0.995121	0.517410	0.033091
30.800000	0.940071	0.624683	0.032889
30.900000	0.874313	0.728060	0.032630
31.000000	0.798244	0.826413	0.032315
31.100000	0.712372	0.918633	0.031951
31.200000	0.617313	1.003650	0.031542
31.300000	0.513794	1.080436	0.031094
31.400000	0.402641	1.148022	0.030615
31.500000	0.284777	1.205506	0.030111
31.600000	0.161216	1.252067	0.029590
31.700000	0.033050	1.286969	0.029058
31.800000	-0.098553	1.309579	0.028523
31.900000	-0.232363	1.319367	0.027991
32.000000	-0.367099	1.315921	0.027467
32.100000	-0.501437	1.298950	0.026957
32.200000	-0.634028	1.268291	0.026466
32.300000	-0.763504	1.223912	0.025997
32.400000	-0.888495	1.165921	0.025554
32.500000	-1.007642	1.094560	0.025140
32.600000	-1.119612	1.010214	0.024757
32.700000	-1.223109	0.913406	0.024408
32.800000	-1.316891	0.804796	0.024093
32.900000	-1.399780	0.685179	0.023814
33.000000	-1.470679	0.555479	0.023573
33.100000	-1.528584	0.416743	0.023369
33.200000	-1.572595	0.270136	0.023205
33.300000	-1.601930	0.116928	0.023080
33.400000	-1.615930	-0.041511	0.022996
33.500000	-1.614079	-0.203726	0.022953
33.600000	-1.596002	-0.368190	0.022952
33.700000	-1.561478	-0.533313	0.022993
33.800000	-1.510446	-0.697461	0.023078
33.900000	-1.443007	-0.858967	0.023207
34.000000	-1.359431	-1.016152	0.023381
34.100000	-1.260154	-1.167338	0.023602
34.200000	-1.145781	-1.310863	0.023870
34.300000	-1.017081	-1.445104	0.024187
34.400000	-0.874990	-1.568489	0.024554
34.500000	-0.720596	-1.679515	0.024972
34.600000	-0.555142	-1.776768	0.025442
34.700000	-0.380009	-1.858933	0.025966
34.800000	-0.196713	-1.924818	0.026543
34.900000	-0.006885	-1.973362	0.027175
35.000000	0.187734	-2.003651	0.027862
35.100000	0.385312	-2.014932	0.028603
35.200000	0.583945	-2.006625	0.029397
35.300000	0.781668	-1.978330	0.030242
35.400000	0.976477	-1.929838	0.031134
35.500000	1.166347	-1.861138	0.032069
35.600000	1.349254	-1.772420	0.033040
35.700000	1.523192	-1.664081	0.034040
35.800000	1.686196	-1.536723	0.035056
35.900000	1.836363	-1.391154	0.036078
36.000000	1.971871	-1.228385	0.037088
36.100000	2.091000	-1.049624	0.038069
36.200000	2.192156	-0.856268	0.039000
36.300000	2.273883	-0.649897	0.039859
36.400000	2.334886	-0.432257	0.040623
36.500000	2.374050	-0.205252	0.041266
36.600000	2.390448	0.029074	0.041764
36.700000	2.383365	0.268555	0.042095
36.800000	2.352300	0.510920	0.042240
36.900000	2.296984	0.753814	0.042186
37.000000	2.217384	0.994819	0.041924
37.100000	2.113709	1.231480	0.041454
37.200000	1.986416	1.461323	0.040784
37.300000	1.836205	1.681884	0.039929
37.400000	1.664024	1.890733	0.038911
37.500000	1.471060	2.085497	0.037759
37.600000	1.258734	2.263885	0.036505
37.700000	1.028695	2.423717	0.035181
37.800000	0.782805	2.562942	0.033822
37.900000	0.523129	2.679667	0.032456
38.000000	0.251917	2.772175	0.031110
38.100000	-0.028412	2.838949	0.029806
38.200000	-0.315287	2.878692	0.028559
38.300000	-0.606012	2.890344	0.027382
38.400000	-0.897785	2.873097	0.026281
38.500000	-1.187723	2.826415	0.025262
38.600000	-1.472891	2.750039	0.024326
38.700000	-1.750327	2.644001	0.023472
38.800000	-2.017074	2.508628	0.022698
38.900000	-2.270207	2.344550	0.022004
39.000000	-2.506862	2.152698	0.021386
39.100000	-2.724271	1.934302	0.020841
39.200000	-2.919785	1.690889	0.020366
39.300000	-3.090911	1.424274	0.019960
39.400000	-3.235334	1.136547	0.019619
39.500000	-3.350951	0.830062	0.019342
39.600000	-3.435891	0.507418	0.019128
39.700000	-3.488546	0.171440	0.018975
39.800000	-3.507587	-0.174843	0.018883
39.900000	-3.491991	-0.528224	0.018853
40.000000	-3.441054	-0.885347	0.018884
40.100000	-3.354408	-1.242732	0.018978
40.200000	-3.232032	-1.596814	0.019138
40.300000	-3.074265	-1.943969	0.019365
40.400000	-2.881804	-2.280555	0.019663
40.500000	-2.655715	-2.602944	0.020036
40.600000	-2.397424	-2.907560	0.020489
40.700000	-2.108717	-3.190916	0.021030
40.800000	-1.791728	-3.449651	0.021664
40.900000	-1.448930	-3.680569	0.022401
41.000000	-1.083113	-3.880670	0.023251
41.100000	-0.697371	-4.047192	0.024224
41.200000	-0.295074	-4.177637	0.025336
41.300000	0.120156	-4.269809	0.026600
41.400000	0.544477	-4.321840	0.028034
41.500000	0.973857	-4.332220	0.029656
41.600000	1.404114	-4.299818	0.031488
41.700000	1.830947	-4.223903	0.033553
41.800000	2.249982	-4.104167	0.035874
41.900000	2.656811	-3.940732	0.038475
42.000000	3.047037	-3.734162	0.041380
42.100000	3.416315	-3.485470	0.044609
42.200000	3.760401	-3.196121	0.048176
42.300000	4.075196	-2.868023	0.052087
42.400000	4.356789	-2.503523	0.056332
42.500000	4.601508	-2.105397	0.060879
42.600000	4.805960	-1.676827	0.065668
42.700000	4.967076	-1.221384	0.070604
42.800000	5.082154	-0.742997	0.075545
42.900000	5.148899	-0.245927	0.080301
43.000000	5.165462	0.265274	0.084633
43.100000	5.130471	0.785800	0.088261
43.200000	5.043065	1.310634	0.090877
43.300000	4.902914	1.834600	0.092185
43.400000	4.710235	2.352410	0.091931
43.500000	4.465801	2.858720	0.089962
43.600000	4.170933	3.348181	0.086264
43.700000	3.827489	3.815497	0.080997
43.800000	3.437839	4.255478	0.074490
43.900000	3.004843	4.663094	0.067211
44.000000	2.531812	5.033525	0.059687
44.100000	2.022491	5.362209	0.052421
44.200000	1.481028	5.644891	0.045804
44.300000	0.911958	5.877667	0.040067
44.400000	0.320185	6.057028	0.035273
44.500000	-0.289045	6.179902	0.031359
44.600000	-0.910171	6.243696	0.028188
44.700000	-1.537360	6.246334	0.025609
44.800000	-2.164554	6.186294	0.023490
44.900000	-2.785532	6.062632	0.021728
45.000000	-3.393968	5.875019	0.020249
45.100000	-3.983495	5.623747	0.019000
45.200000	-4.547770	5.309754	0.017941
45.300000	-5.080539	4.934623	0.017044
45.400000	-5.575706	4.500589	0.016284
45.500000	-6.027393	4.010527	0.015643
45.600000	-6.430010	3.467945	0.015108
45.700000	-6.778316	2.876964	0.014667
45.800000	-7.067479	2.242286	0.014312
45.900000	-7.293138	1.569173	0.014036
46.000000	-7.451459	0.863397	0.013834
46.100000	-7.539182	0.131202	0.013704
46.200000	-7.553673	-0.620749	0.013643
46.300000	-7.492962	-1.385427	0.013651
46.400000	-7.355785	-2.155505	0.013730
46.500000	-7.141607	-2.923416	0.013882
46.600000	-6.850654	-3.681428	0.014112
46.700000	-6.483922	-4.421715	0.014425
46.800000	-6.043193	-5.136432	0.014830
46.900000	-5.531033	-5.817798	0.015339
47.000000	-4.950787	-6.458169	0.015964
47.100000	-4.306567	-7.050120	0.016726
47.200000	-3.603227	-7.586528	0.017647
47.300000	-2.846339	-8.060649	0.018759
47.400000	-2.042150	-8.466193	0.020101
47.500000	-1.197541	-8.797401	0.021724
47.600000	-0.319973	-9.049116	0.023698
47.700000	0.582568	-9.216850	0.026114
47.800000	1.501642	-9.296846	0.029094
47.900000	2.428417	-9.286134	0.032806
48.000000	3.353750	-9.182584	0.037481
48.100000	4.268260	-8.984948	0.043439
48.200000	5.162411	-8.692896	0.051139
48.300000	6.026587	-8.307049	0.061230
48.400000	6.851169	-7.828996	0.074657
48.500000	7.626602	-7.261314	0.092800
48.600000	8.343454	-6.607573	0.117687
48.700000	8.992443	-5.872342	0.152320
48.800000	9.564445	-5.061182	0.201146
48.900000	10.050448	-4.180656	0.270718
49.000000	10.441442	-3.238321	0.370591
49.100000	10.728215	-2.242751	0.514422
49.200000	10.901048	-1.203571	0.721066
49.300000	10.949299	-0.131520	1.015146
49.400000	10.860936	0.961437	1.425906
49.500000	10.622202	2.061952	1.982181
49.600000	10.217788	3.155102	2.700345
49.700000	9.632244	4.224207	3.562255
49.800000	8.853597	5.250795	4.484305
49.900000	7.880088	6.214916	5.290671
50.000000	6.729529	7.096149	5.723390
50.100000	5.447575	7.875544	5.531355
50.200000	4.106885	8.538435	4.637340
50.300000	2.789308	9.077200	3.269331
50.400000	1.554655	9.492288	1.880023
50.500000	0.417424	9.790138	0.857485
50.600000	-0.647339	9.978733	0.304464
50.700000	-1.675658	10.063680	0.088585
50.800000	-2.690885	10.047069	0.030846
50.900000	-3.698676	9.928687	0.020645
51.000000	-4.693610	9.707749	0.018351
51.100000	-5.666220	9.384004	0.016709
51.200000	-6.606291	8.958143	0.015378
51.300000	-7.503643	8.431886	0.014300
51.400000	-8.348262	7.808000	0.013417
51.500000	-9.130403	7.090293	0.012690
51.600000	-9.840702	6.283608	0.012093
51.700000	-10.470272	5.393791	0.011606
51.800000	-11.010811	4.427671	0.011214
51.900000	-11.454700	3.393005	0.010905
52.000000	-11.795091	2.298430	0.010671
52.100000	-12.026001	1.153398	0.010508
52.200000	-12.142392	-0.031902	0.010411
52.300000	-12.140243	-1.246619	0.010378
52.400000	-12.016618	-2.479343	0.010410
52.500000	-11.769725	-3.718195	0.010509
52.600000	-11.398957	-4.950940	0.010679
52.700000	-10.904930	-6.165100	0.010924
52.800000	-10.289513	-7.348070	0.011255
52.900000	-9.555831	-8.487242	0.011683
53.000000	-8.708276	-9.570134	0.012224
53.100000	-7.752485	-10.584513	0.012900
53.200000	-6.695323	-11.518529	0.013740
53.300000	-5.544844	-12.360840	0.014785
53.400000	-4.310239	-13.100737	0.016090
53.500000	-3.001774	-13.728272	0.017731
53.600000	-1.630720	-14.234373	0.019820
53.700000	-0.209265	-14.610961	0.022516
53.800000	1.249580	-14.851052	0.026058
53.900000	2.732079	-14.948859	0.030813
54.000000	4.223884	-14.899884	0.037354
54.100000	5.710137	-14.700994	0.046611
54.200000	7.175575	-14.350496	0.060132
54.300000	8.604611	-13.848195	0.080587
54.400000	9.981372	-13.195457	0.112712
54.500000	11.289647	-12.395252	0.165189
54.600000	12.512653	-11.452216	0.254397
54.700000	13.632435	-10.372734	0.412093
54.800000	14.628499	-9.165081	0.701290
54.900000	15.474878	-7.839708	1.249256
55.000000	16.133923	-6.409816	2.315493
55.100000	16.543356	-4.892570	4.427292
55.200000	16.589883	-3.311623	8.628142
55.300000	16.058232	-1.702309	16.836148
55.400000	14.544848	-0.122021	31.938359
55.500000	11.363214	1.330634	55.735980
55.600000	5.656553	2.486914	79.517421
55.700000	-2.543881	3.089873	68.059499
55.800000	-9.658818	2.881833	2.443728
55.900000	-10.191374	1.959179	-1.631672
56.000000	-10.224125	0.969429	1.209713
56.100000	-10.442039	-0.038442	-0.866009
56.200000	-10.351594	-1.083222	0.673147
56.300000	-10.310587	-2.134630	-0.481602
56.400000	-10.048964	-3.197708	0.376895
56.500000	-9.766882	-4.250570	-0.249441
56.600000	-9.316881	-5.291017	0.191288
56.700000	-8.806908	-6.302070	-0.102747
56.800000	-8.166427	-7.277292	0.080692
56.900000	-7.446767	-8.203094	-0.022496
57.000000	-6.624208	-9.070817	0.030228
57.100000	-5.720149	-9.869300	0.008742
57.200000	-4.734093	-10.589355	0.017535
57.300000	-3.676911	-11.221604	0.016784
57.400000	-2.556429	-11.757619	0.018696
57.500000	-1.382536	-12.189627	0.020642
57.600000	-0.165638	-12.510725	0.023132
57.700000	1.083121	-12.714949	0.026325
57.800000	2.351984	-12.797361	0.030486
57.900000	3.628671	-12.754123	0.036011
58.000000	4.900482	-12.582568	0.043510
58.100000	6.154388	-12.281259	0.053940
58.200000	7.377120	-11.850039	0.068840
58.300000	8.555240	-11.290077	0.090747
58.400000	9.675173	-10.603904	0.123953
58.500000	10.723168	-9.795446	0.175873
58.600000	11.685125	-8.870060	0.259595
58.700000	12.546172	-7.834599	0.398623
58.800000	13.289769	-6.697501	0.635719
58.900000	13.895948	-5.468986	1.049215
59.000000	14.337925	-4.161426	1.782256
59.100000	14.575842	-2.790055	3.092240
59.200000	14.545623	-1.374322	5.423949
59.300000	14.140661	0.059626	9.482417
59.400000	13.186456	1.474586	16.178665
59.500000	11.421131	2.815351	26.045739
59.600000	8.535022	3.999694	37.320444
59.700000	4.403008	4.913192	42.696011
59.800000	-0.357912	5.427190	31.200932
59.900000	-4.020724	5.472807	7.951552
60.000000	-5.363160	5.152827	-0.871150
60.100000	-5.791328	4.693803	0.234578
60.200000	-6.284166	4.185077	-0.047824
60.300000	-6.697891	3.619437	0.036185
60.400000	-7.063453	3.003939	0.006258
60.500000	-7.364473	2.342653	0.017395
60.600000	-7.600478	1.641346	0.012234
60.700000	-7.765836	0.905918	0.014249
60.800000	-7.857852	0.142923	0.013066
60.900000	-7.873451	-0.640718	0.013522
61.000000	-7.810732	-1.437674	0.013275
61.100000	-7.668292	-2.240312	0.013481
61.200000	-7.445609	-3.040746	0.013572
61.300000	-7.142891	-3.830918	0.013831
61.400000	-6.761183	-4.602671	0.014132
61.500000	-6.302329	-5.347830	0.014543
61.600000	-5.769000	-6.058280	0.015052
61.700000	-5.164677	-6.726054	0.015682
61.800000	-4.493640	-7.343413	0.016449
61.900000	-3.760944	-7.902928	0.017379
62.000000	-2.972389	-8.397566	0.018504
62.100000	-2.134482	-8.820768	0.019866
62.200000	-1.254392	-9.166528	0.021521
62.300000	-0.339891	-9.429465	0.023541
62.400000	0.600701	-9.604896	0.026027
62.500000	1.558588	-9.688900	0.029111
62.600000	2.524567	-9.678374	0.032979
62.700000	3.489106	-9.571093	0.037890
62.800000	4.442427	-9.365749	0.044208
62.900000	5.374581	-9.061993	0.052460
63.000000	6.275534	-8.660465	0.063408
63.100000	7.135240	-8.162818	0.078180
63.200000	7.943703	-7.571736	0.098456
63.300000	8.691032	-6.890942	0.126763
63.400000	9.367449	-6.125203	0.166931
63.500000	9.963277	-5.280336	0.224782
63.600000	10.468832	-4.363214	0.309143
63.700000	10.874239	-3.381779	0.433288
63.800000	11.169088	-2.345081	0.616821
63.900000	11.341914	-1.263349	0.887811
64.000000	11.379468	-0.148108	1.284413
64.100000	11.265837	0.987618	1.854074
64.200000	10.981668	2.129016	2.646450
64.300000	10.504122	3.259118	3.693715
64.400000	9.808839	4.358417	4.971100
64.500000	8.875887	5.404677	6.337691
64.600000	7.701650	6.373336	7.483193
64.700000	6.315997	7.239101	7.953419
64.800000	4.796745	7.979287	7.349869
64.900000	3.263830	8.578651	5.677007
65.000000	1.838264	9.033713	3.519210
65.100000	0.582971	9.353046	1.687495
65.200000	-0.521083	9.551638	0.607750
65.300000	-1.537021	9.642805	0.164579
65.400000	-2.517760	9.633745	0.042432
65.500000	-3.485377	9.526475	0.021622
65.600000	-4.440187	9.320834	0.018734
65.700000	-5.374144	9.016628	0.017115
65.800000	-6.277518	8.614463	0.015766
65.900000	-7.140541	8.115928	0.014675
66.000000	-7.953601	7.523613	0.013777
66.100000	-8.707340	6.841107	0.013038
66.200000	-9.392755	6.072990	0.012429
